Country.Year,sci.Internet,geo.UrbanPop,sci.EduExpense,geo.RuralPopGrowth,eco.CleanCook,dem.FertilityRate,dem.over64,geo.UrbanPop.var,hs.OpenDefecation.var,dem.DeathRate.var,hs.BasicSanitation.var,eco.CleanCook.var,dem.PopGrowth,geo.ArableLand.var,geo.RuralPop,eco.Inflation,eco.AgeDependancyRate.var,hs.GovHealthExpend.var,sci.EduExpense.var,dem.AdolescentFertRate.var,dem.LifeExpectancy.var,hs.GovHealthExpend.var,dem.AdolescentFertRate,sci.Articles,dem.Pop15to64,dem.MortalityUnder5.var,dem.DeathRate,hs.DrinkingWater,dem.Pop0to14.var,eco.Imports.var,sci.PrimaryDuration,hs.DrinkingWater.var,eco.MerchTrade.var,sci.PrimaryDuration.var,eco.FoodProdIdx.var,dem.Pop0to14,eco.AgeDependancyRate,geo.UrbanGrowth,eco.FoodProdIdx,dem.MortalityInfant,eco.Inflation.var,eco.GDP,sci.PrimaryDuration.var,sci.Internet.var,eco.GDP.var,hs.BasicSanitation,eco.Exports,eco.MerchTrade,sci.WomenBusinessLaw,dem.FertilityRate.var,dem.LifeExpectancy,dem.FemalePop.var,dem.Pop15to64.var,dem.MortalityInfant.var,dem.FemalePop,geo.RuralPop.var,eco.Imports,eco.CO2Emissions,sci.WomenBusinessLaw.var,dem.DeathRate,sci.Articles.var,dem.over64.var,geo.ArableLand,dem.MortalityUnder5,hs.GovHealthExpend,eco.Exports.var,hs.OpenDefecation,sci.SecundaryDuration,dem.DeathRate.var,HDI.Delta,HDI.Delta.cat
Canada - 2004,63.91642091,79.96666666666668,4.861422188635127,0.5836928342630651,100.0,1.5174333333333332,12.868645116725,0.07866666666667754,0.0,0.033333333333333215,0.00037217268389611036,0.0,0.9739471479259594,-0.016861842493529622,20.033333333333335,1.5186409800001481,-0.379983295992929,0.5608706284268337,-0.10071109431756309,-0.1936,0.21788617886183204,292.88102213541674,14.4514,38722.58666666666,68.86577183683376,-8.881784197001252e-16,10.533333333333333,99.11757259886197,-0.281187824020666,23318000000.0,6.0,0.000926021485369688,-3.4308567830162318,0.0,7.296666666666667,18.265583046441233,45.21067363283746,1.0719521651601633,89.54666666666667,5.2,0.6778643875299132,891176621392.7716,0.0,2.3231216399999965,133225942746.24158,99.78445285746011,280631666666.6667,59.883685115269664,97.5,0.016033333333333122,79.70813008130084,-0.0072746518811044325,0.18004678537725738,0.0,50.441098669785994,-0.07866666666666688,250817000000.0,17.121262839173532,0.0,7.099999999999999,2569.3866666666654,0.10114103864339974,5.0115595261529,6.099999999999999,1850.9401041666667,28237666666.666687,0.0,6.0,-8.881784197001252e-16,0.008000000000000007,2
Canada - 2008,74.10000000000001,80.39566666666667,4.531666666666666,0.24788712708184232,100.0,1.6419666666666668,13.445754627463266,0.18266666666666254,0.0,0.23333333333333428,-0.038052955988632675,0.0,1.021458920046215,-0.047176502802551035,19.604333333333333,1.25468536232187,-0.1684367711765944,-0.2793526746423325,-0.09333333333333371,-0.2746000000000013,0.1837398373983774,280.48657226562364,13.595999999999998,51535.70333333334,69.41145161967977,-0.10000000000000053,11.133333333333335,99.19344672136917,-0.2581844016353685,30399666666.666687,6.0,0.025587712664474793,-0.5792943937741981,0.0,3.1966666666666725,17.142793752856935,44.06855754625891,1.2106318340362134,103.92666666666668,5.066666666666666,0.16067758603135984,1443174532221.3833,0.0,1.7000000000000028,127759334760.17334,99.66952917436167,421780666666.6667,56.2223908415852,97.5,0.05576666666666674,80.52764227642278,-0.01030146547535793,0.0811107371634705,-0.033333333333333215,50.40478912340944,-0.1826666666666661,389399666666.6667,17.281983247728768,0.0,7.1000000000000005,2376.823333333341,0.177073664471866,4.9137241835111,5.8999999999999995,3038.9526367187536,33602666666.666687,0.0,6.0,0.10000000000000053,0.0020000000000000018,1
Canada - 2012,82.10000000000001,81.05666666666667,4.953333333333333,0.39569251315927395,100.0,1.6170333333333335,14.469589096109631,0.11966666666667436,0.0,-0.06666666666666643,-0.038203742585437794,0.0,1.058793041596527,-0.025600618371413475,18.94333333333333,2.51773150548874,0.4756431839970645,-0.2911369453528323,-0.046666666666666856,-0.4366000000000003,0.2016260162602066,192.29956054687682,11.9306,57832.32,69.130223879637,-0.033333333333333215,11.033333333333333,99.29398144328071,-0.08838885190573365,44852000000.0,6.0,0.024482510757209752,1.3889257041079048,0.0,0.3133333333333468,16.400187024253366,44.655587974409464,1.2148612298717334,108.80333333333334,4.833333333333333,-0.35036278754936,1743600552735.96,0.0,1.8000000000000114,130136129924.83008,99.51739007689416,431469333333.3333,50.362487737988204,97.5,-0.009866666666666468,81.4479674796748,0.0046201349367009925,-0.22754934248798975,-0.06666666666666732,50.3911044893413,-0.11966666666666725,447542000000.0,15.214376453029367,0.0,7.066666666666666,1537.800000000003,0.3159381943937305,4.746704025270037,5.566666666666666,3914.095947265627,43988333333.33331,0.0,6.0,0.06666666666666643,0.008000000000000118,2
Canada - 2016,89.42666666666666,81.259,4.93,0.7445770675874667,100.0,1.5627000000000002,16.044003629264036,0.04099999999999682,0.0,-0.09999999999999964,-0.03859622601564183,0.0,0.9613419037698844,0.017550864114443065,18.741,0.6073037263540174,0.7405626631653064,-0.010645958966565061,0.0,-0.6213999999999995,0.06666666666666288,-281.2499186197897,9.629800000000001,60450.97333333333,67.97231007262364,-0.10000000000000053,10.700000000000001,99.3890221076886,-0.07785719840633298,-35858000000.0,6.0,0.023613430686523884,0.3344030529700248,0.0,2.7266666666666737,15.983686298112366,47.1211037783386,1.0114005166361018,114.44666666666667,4.6000000000000005,-1.3372950073672425,1629301982748.3132,0.0,2.3066666666666578,-174231227096.33667,99.36312381085156,425451000000.0,53.09855481937803,97.5,-0.019099999999999895,81.86666666666666,2.7246022732185793e-05,-0.34278015322296085,-0.09999999999999964,50.41233267000113,-0.04100000000000037,439461000000.0,15.244826368531134,0.0,7.366666666666667,-323.7066666666724,0.42063735162933646,4.795332026861283,5.3,3503.2979329427103,-50849000000.0,0.0,6.0,0.06666666666666732,0.0020000000000000018,1
Central African Republic - 2004,0.16783395,37.88400000000001,1.6008856571428567,1.9329571959488703,0.6166666666666654,5.435333333333333,3.4151688293557902,0.08200000000000784,0.1143032732383027,-0.1389999999999958,0.7821001157912661,0.016666666666664387,2.0648821597877998,-0.010701253116740084,62.11600000000001,-1.8250830042348032,-0.13300405186447506,-0.0031676390451064323,0.00455717142857659,-0.8145999999999844,0.1563333333333361,0.8799743652343772,147.1534,8.176666666666668,53.07710822516996,-1.4000000000000057,41.055,55.20858269761473,0.0153418367898297,9666666.666666672,6.0,-1.0253834175588636,-3.280255354962499,0.0,0.23333333333333428,43.50772294547423,88.40522919312032,2.281568988665757,92.11333333333333,108.5,0.5467987015137166,1133740973.31345,0.0,0.039296833,142353103.18882,17.354183972572766,136333333.33333334,23.6516860219715,56.29999999999999,-0.02366666666666628,44.21933333333334,-0.025635857043091903,0.037468318254667565,-0.7000000000000028,50.6260385075037,-0.08199999999999363,129666666.66666667,0.061451174419353466,-7.105427357601002e-15,18.999333333333333,4.456666666666667,-0.05281015504451947,3.08731152417948,165.6,4.630101442337037,-10666666.666666657,23.2918489443261,7.0,-0.17366666666666575,0.008999999999999952,2
Central African Republic - 2008,0.5623250446666667,38.346000000000004,1.3233333333333335,1.64922328715404,0.7000000000000006,5.3213333333333335,3.21401287612897,0.1529999999999987,0.09438035013250001,-0.33133333333333326,0.8182370970817985,0.009999999999998566,1.885256346565887,4.440892098500626e-16,61.653999999999996,4.083116104242753,0.4137846312758029,-0.0005406450269208676,-0.07666666666666644,-0.90506666666667,0.4936666666666696,0.6850134531656904,143.80453333333332,10.683333333333332,52.92332244462647,-2.6333333333333258,40.095666666666666,51.096486979972035,0.16002152294970529,47666666.66666666,6.0,-1.0276294438154636,-0.5373725915862302,0.0,3.846666666666664,43.8626646792446,88.9531373267299,2.26570132120613,107.55666666666666,104.8,0.7490701655520628,1714456050.0943367,0.0,0.25116587166666665,253894834.64963675,20.551162718408296,162000000.0,24.17915391771767,66.3,-0.03166666666666629,45.65166666666667,-0.017173751043102925,-0.11600253997193022,-1.1000000000000085,50.53984621581029,-0.1529999999999987,250666666.66666666,0.06001103587012093,10.0,17.715666666666667,-2.7266666666666683,-0.044018982977809706,3.0980127772962205,157.76666666666668,6.3465754191080705,4000000.0,23.7114943783299,7.0,-0.4213333333333331,0.016000000000000014,3
Central African Republic - 2012,2.4,39.14233333333333,1.15,0.3711675459234947,0.8133333333333326,5.17,3.003854626730423,0.23833333333332973,0.07181975017739717,-0.4819999999999993,0.8765206315814318,0.03333333333332955,0.7506551520340707,0.0,60.85766666666667,4.80048684833393,1.1676825265989663,0.002941504399139108,0.0,-1.0859999999999843,0.654666666666671,-0.17694393793741625,139.55100000000002,13.363333333333332,52.59569555526087,-4.133333333333326,38.423,46.98260321762117,0.3443702623996998,11000000.0,6.0,-1.029715134298236,0.13070497661603753,0.0,4.323333333333338,44.400449818008696,90.13408031005707,1.3431999520659899,118.63333333333334,98.23333333333333,0.58917753735882,2363566971.511604,0.0,0.3999999999999999,220975595.66107368,23.944770816585233,177666666.66666666,20.66658526435104,71.3,-0.04499999999999993,47.96666666666667,-0.012196420911671169,-0.32376587967252846,-2.066666666666663,50.48341936885593,-0.23833333333333684,311000000.0,0.0631279560191017,0.0,15.808666666666667,-0.9866666666666681,-0.02060438272710652,2.88933834151979,143.46666666666667,4.576625665028893,37666666.66666666,24.039793011324097,7.0,-0.5203333333333333,-0.015000000000000013,0
Central African Republic - 2016,3.8000000000000003,40.28466666666667,1.15,0.13404441697036168,0.9200000000000023,4.939333333333334,2.8506538405035133,0.3256666666666703,-0.0946766542561015,-0.45700000000000074,0.13041830341996885,0.04999999999999827,0.6658631189355114,0.0,59.71533333333334,5.860726831328614,-0.18813945450085612,0.00032077422157780755,0.0,-1.8781999999999925,0.7386666666666741,-0.8891925811767596,132.8304,19.92,52.06270020547967,-4.833333333333329,36.47,46.230458233431456,-0.01393814046866737,-22333333.333333313,6.0,0.10092391465766326,0.11167332829077026,0.0,2.603333333333339,45.08664595401684,92.07689853616706,1.4589580548756331,117.91333333333334,89.73333333333335,-6.033076470349086,1805219134.6120665,0.0,0.20000000000000018,-89594369.91738343,25.186182030144867,100000000.0,26.76337275901697,71.3,-0.06766666666666588,50.86766666666667,-0.0060206248320398,0.05116391937976772,-2.366666666666646,50.446235796348965,-0.3256666666666632,383666666.6666667,0.0652136155640431,0.0,13.634666666666668,1.6900000000000013,-0.03722577891104706,2.88933834151979,126.56666666666668,2.55646824836731,1000000.0,23.8490744965702,7.0,-0.5293333333333337,0.008999999999999952,2
Chad - 2004,0.2824327756666667,21.735,1.8000000000000134,3.788496714637013,3.23666666666667,7.2090000000000005,2.7648739066157297,0.03300000000000125,-0.1965447006917458,-0.3410000000000082,-0.057225774759800174,-0.04333333333333966,3.8302246663614503,0.05294366793731298,78.265,3.9070268706939673,0.01999865053699068,0.014409641103292237,-0.26000000000002665,-2.729599999999948,0.17566666666667174,1.7145218849182102,206.99840000000003,7.116666666666667,48.050137650758266,-3.3666666666666742,50.10999999999999,40.97624048415528,0.03847010786299876,-516333333.33333325,6.0,-0.15066985408792988,-20.733018799286995,0.0,2.5366666666666617,49.184988442626,108.115966275249,3.980623423112357,93.08666666666666,95.86666666666667,1.9992074305697574,3046406004.980173,0.0,0.11636311066666669,1058783725.8655431,11.3734098205571,992333333.3333334,71.3870997584305,57.5,-0.058999999999999275,48.07566666666667,-0.011292905281301557,-0.004613789857529582,-1.433333333333323,50.1886466460727,-0.03300000000000125,1129666666.6666667,0.07092364844737574,0.0,17.165333333333333,2.336666666666667,-0.033856318005370145,2.9913172384582833,175.03333333333333,6.95479393005371,807333333.3333334,70.16895075793826,7.0,-0.22566666666666535,0.01100000000000001,2
Chad - 2008,0.8727567616666666,21.867666666666665,1.2950000000000135,3.365523253045693,3.1933333333333334,6.898666666666667,2.64715605420471,0.03366666666666518,-0.196768098663199,-0.5323333333333338,-0.05446944363199968,0.0033333333333334103,3.4081781513583067,-0.07941550190597368,78.13233333333334,7.311727324420907,-0.31146999104167605,0.0034824461058670375,0.1424999999999934,-3.0103999999999758,0.4469999999999956,0.476683298746746,195.7992,7.323333333333333,48.20688090233176,-3.833333333333343,48.315666666666665,40.33653504123697,-0.04639615587277035,366666666.66666675,6.0,-0.16762190576582725,-1.2788590749493736,0.0,3.5200000000000102,49.14596304346353,107.43970042071032,3.56073147299564,108.41000000000001,89.66666666666667,-2.6727005959933035,8804248901.058073,0.0,0.29171099766666664,1382146245.0697527,11.150283355941902,3729000000.0,62.072460866796725,57.5,-0.09333333333333371,49.35399999999999,-0.010506598756805374,0.07237470349546271,-1.6333333333333258,50.1451863347291,-0.03366666666666163,1716666666.6666667,0.07922717285865294,0.0,15.897666666666666,-3.586666666666667,-0.025978547622710124,3.454574332909786,160.56666666666666,7.585718790690106,377000000.0,69.3828099636023,7.0,-0.39733333333333576,0.02400000000000002,3
Chad - 2012,1.8999999999999997,22.060333333333332,1.62186614601075,3.2673860384475066,3.15666666666667,6.482,2.5297906373573,0.07533333333333303,-0.22404035392879962,-0.5919999999999987,-0.3332192699716998,0.016666666666669716,3.3563158320190465,0.21177467174925946,77.93966666666667,5.356279907228814,-0.5729832603096696,-0.009486020601719061,0.14186614601074998,-3.5720000000000027,0.5239999999999938,0.7708396911621085,181.792,5.9366666666666665,48.81516382921573,-4.0,46.011,39.65280637382867,-0.11181086780539573,433333333.3333335,6.0,-0.1675557540461341,5.1705618034874945,0.0,-11.900000000000006,48.655045533427,104.85561890952233,3.670917512776977,143.91,82.7,-1.0349151440778366,11735925311.683434,0.0,0.19999999999999973,1067822576.8702335,10.0371738769333,4400000000.0,61.4129898072992,57.5,-0.11000000000000032,51.413999999999994,-0.005320455676503855,0.13645066865593236,-1.7000000000000028,50.1132692455434,-0.07533333333333303,2833333333.3333335,0.07396550638893763,0.0,14.170333333333334,1.7666666666666666,-0.024639800850569937,3.7854722575179998,144.6,8.425308704376219,800000000.0,68.55791832614399,7.0,-0.4276666666666653,0.013000000000000067,3
Chad - 2016,3.8000000000000003,22.52133333333333,1.76559843803225,3.0365579503246565,3.1300000000000003,6.05,2.451439683920383,0.1493333333333311,-0.2720846009138995,-0.5403333333333364,-0.2678827451196213,4.440892098500626e-16,3.220985092439023,4.440892098500626e-16,77.47866666666667,-3.0783570684510266,-1.0066013104476639,-0.0019448718449973784,0.0,-3.4259999999999877,0.3323333333333309,-4.039651870727553,167.942,10.696666666666667,49.68904934128716,-3.73333333333332,43.73566666666667,39.0078694074026,-0.24370746759660733,-878333333.3333335,6.0,-0.15615539741759932,-7.413643134937573,0.0,2.263333333333321,47.85951097479239,101.25458099633933,3.857620263153946,149.16333333333333,76.06666666666668,-3.7241424009237676,11662979546.427267,0.0,0.9000000000000004,-2277788519.1790333,8.8458142298856,2903333333.3333335,54.23288853072083,57.5,-0.10400000000000009,53.121333333333325,-0.003895828327294737,0.24802494106835837,-1.6333333333333258,50.09735156236041,-0.1493333333333311,3521666666.6666665,0.07132234938191723,0.0,12.783333333333333,3.036666666666667,-0.004317473471766586,3.89135959339263,129.36666666666667,8.679550170898446,-1290666666.6666665,67.5578949919707,7.0,-0.26966666666666583,0.003000000000000058,1
Chile - 2004,25.250563003333337,86.66533333333332,3.6199999999999997,0.15802625859078676,87.90999999999998,1.946,8.113539856437749,0.059333333333313476,-0.13433564378487017,-0.2766666666666673,0.5163387683606402,0.5799999999999841,1.0548313300353767,-0.13449319706090712,13.334666666666665,5.27347085895262,-0.8638008901510972,0.06884991923264616,-0.0600000000000005,-0.3932000000000073,0.2496666666666698,19.977701822917012,56.636799999999994,2133.14,66.11700845309512,-0.2666666666666675,15.436333333333332,96.58798935533923,-0.5290591428068687,3311333333.333332,6.0,0.2663607612173138,3.5995614849619244,0.0,2.2700000000000102,25.769451690467132,51.25034536625,1.1942597871435632,92.23,8.1,1.8813978703934597,81530221377.43852,0.0,3.1505630033333354,11793409942.335327,93.74525299004723,24121333333.333332,54.176866747653925,62.73333333333333,-0.026000000000000023,77.14366666666666,-0.0012267005913670914,0.37690310389132264,-0.20000000000000107,50.79622424640934,-0.05933333333333479,20402333333.333332,3.5858891012636662,2.1333333333333258,5.385666666666666,63.61999999999989,0.15215603891551854,2.084644554444003,9.533333333333333,141.734873453776,5941333333.333332,1.9450355355915299,6.0,0.02366666666666628,0.0050000000000000044,1
Chile - 2008,35.89925039,86.90033333333334,3.5461704550063504,0.6184508259963332,89.82,1.8980000000000004,8.777078309638012,0.05833333333332291,-0.13423392089821995,-0.06900000000000084,0.5077080044212465,0.4399999999999977,1.0653006716019,-0.05648714276558331,13.099666666666666,5.815595668017443,-0.8031447798712961,0.23599183448923977,0.2961704550063504,-0.34626666666667205,0.2330000000000041,39.21420288085895,55.11093333333333,3370.693333333333,67.64686230046107,-0.0666666666666682,14.845,97.63747953207253,-0.5436265388193995,11046333333.333336,6.0,0.2590269846324418,3.913120388140463,0.0,-1.3199999999999932,23.5760593899009,47.829358367361806,1.13283305312574,104.12,7.599999999999999,-6.346611573089057,169344163087.879,0.0,1.401499219999998,14556138282.070984,95.79183328345466,63720666666.666664,66.63502676416707,72.93333333333334,-0.0029999999999996696,78.098,-0.0018836653812712711,0.36682739386895946,-8.881784197001252e-16,50.79061653043633,-0.05833333333333357,49452333333.333336,4.19907289154851,1.0333333333333314,5.5120000000000005,258.373333333333,0.1767991449504116,1.7591710175566166,8.933333333333332,275.90213012695295,5040666666.666664,1.40791586356383,6.0,0.036000000000000476,-0.010999999999999899,0
Chile - 2012,50.76653576333333,87.13166666666666,4.336666666666667,0.5552401984973853,91.11333333333333,1.8676666666666668,9.571441641777762,0.057666666666662536,-0.1341380320229505,-0.16833333333333123,0.49932472385242477,0.3133333333333326,0.9998085773893174,0.02600201809844327,12.868333333333332,4.401787196647867,-0.290504337097623,0.2609662030020372,0.10666666666666647,-0.2524000000000086,0.2013333333333236,56.055694580077954,54.054399999999994,4518.04,68.6931630706174,-0.16666666666666607,14.444666666666668,98.65806363119918,-0.34636911130983705,12118000000.0,6.0,0.2519055425499914,0.5772605257431636,0.0,2.25,21.735395287604863,45.57525208927458,1.06563312194403,110.57,7.3,-4.560506550785143,245970621102.07166,0.0,5.76653576333333,27433069882.00064,97.80439427689191,76779333333.33333,60.208202335267664,75.83333333333333,-0.01633333333333331,78.98033333333332,0.0009892045740684807,0.13697658110609723,-0.10000000000000053,50.78788594339907,-0.05766666666666609,71325000000.0,4.495442309015817,0.8333333333333286,5.678666666666667,406.90999999999985,0.20939253020372206,1.7354105527425234,8.533333333333333,466.4599609375,5670333333.333328,0.8711944451503694,6.0,0.04766666666666719,0.016000000000000125,3
Chile - 2016,73.76605932333334,87.36166666666668,4.57,0.7248512641570564,92.06333333333333,1.75,10.588781862510201,0.05866666666668152,-0.06314802802899568,-0.33333333333333215,0.37391818583775205,0.15333333333333599,1.1880347346000832,0.0019726325607267725,12.638333333333335,5.109935467739663,0.0843738309893709,0.14582708503931396,0.0,-2.5500000000000043,0.1389999999999958,11.904317220052008,46.151999999999994,6161.233333333334,68.8494088492239,-0.20000000000000018,13.366666666666667,99.54104534427178,-0.25719817720553095,-7980000000.0,6.0,0.1409770849247849,-4.8608817323040725,0.0,1.0899999999999892,20.561809288265867,45.24455513818276,1.2552089169812468,112.77,6.733333333333334,-0.7964135892224764,251633617208.57565,0.0,12.656059323333338,-8908012752.088318,99.62855517792404,65939333333.333336,51.912003285085326,77.5,-0.03699999999999992,79.64299999999999,-0.009845662458403126,-0.04000634679070458,-0.16666666666666607,50.776576679964705,-0.058666666666665535,64872000000.0,4.599965247079104,0.0,5.919333333333333,354.27333333333354,0.2972045239962,1.7358588633993965,7.8999999999999995,563.181355794271,-9125666666.666664,0.10654909004395734,6.0,0.07133333333333347,0.0040000000000000036,1
China - 2004,6.0319014436666665,39.781666666666666,1.79,-1.58985762759254,49.38999999999999,1.604,7.226605827613404,1.3566666666666691,-0.1889918388716234,-0.3399999999999981,1.9571393783727657,0.779999999999994,0.6289311063347833,-0.20238090246396467,60.218333333333334,3.3882045561989607,-1.916539634073608,0.5159661162668234,0.0,-0.2918000000000003,0.3159999999999883,3.348806381225568,8.4572,93763.50666666667,70.58847169238324,-2.6333333333333364,12.520000000000001,82.64331680085446,-1.094665126965534,127883000000.0,5.333333333333333,0.9401477243992673,8.625038991054033,0.0,3.286666666666676,22.184922480003365,41.682800178616596,4.08392560122919,91.94666666666667,24.133333333333336,2.7833538981304176,1695394995235.8333,0.33333333333333304,1.4361971126666662,224844980154.2832,60.86442352047977,452383333333.3333,50.838224100951436,64.16666666666667,0.0040000000000000036,72.377,-0.011128827481705628,0.9502685129933468,-1.966666666666665,48.661561343024296,-1.3566666666666691,423053000000.0,3.523049313705123,1.6666666666666714,6.41,19747.536666666667,0.14439661397221304,11.993763185391934,28.866666666666664,15.907456398010266,126787333333.33331,2.324557672488577,6.0,0.0,0.026000000000000023,3
China - 2008,16.374384206666665,45.202,1.79,-1.8839839342837765,52.556666666666665,1.6173333333333335,7.71139183125277,1.333999999999996,-0.16938354746143314,0.019999999999999574,1.7920044318417325,0.7566666666666677,0.531011055134239,-0.028368399438301495,54.798,6.4896308772121705,-0.4819651463351704,0.27447008435586007,0.0,-0.18873333333333342,0.2819999999999965,13.261304219563794,7.393066666666667,218068.32333333333,72.92951938180953,-1.7333333333333307,12.11,86.15250438223121,-0.3617211907640687,168587000000.0,6.0,0.8198638638004212,-3.611562354484228,0.0,5.286666666666676,19.359088786937733,37.11962259600603,3.539980444658347,108.40666666666668,17.233333333333334,2.56172002494328,3632260349118.83,0.0,5.851231586666666,880128575763.6699,68.34464267193243,1206709000000.0,60.35481516579807,71.46666666666667,0.0023333333333335204,73.553,-0.007460254740003336,0.25593936719982935,-1.466666666666665,48.623411633143604,-1.333999999999996,960048000000.0,5.25478428093562,-1.0333333333333314,6.933333333333333,28118.853333333333,0.10578182356428911,11.549982055766899,20.166666666666668,42.002353032429994,237731000000.0,1.6172525003453468,6.0,0.12333333333333307,0.02100000000000013,3
China - 2012,38.30003916333333,50.50066666666667,1.79,-2.09901471362858,55.656666666666666,1.6326666666666665,8.26230516907431,1.2746666666666613,-0.14498814454207676,0.07666666666666622,1.630059797051544,0.7466666666666697,0.483113753633174,-0.0710110423502659,49.49933333333333,5.763953978374967,0.07655129133903671,0.5150754404072195,0.0,0.017400000000000304,0.30100000000000193,30.318010965982864,7.3596,322767.6766666667,73.22453907295896,-1.1666666666666679,11.976666666666667,89.18198725618909,-0.14680152180637052,256465000000.0,6.0,0.6972192611175814,-1.3877137307312069,0.0,3.7233333333333434,18.513155757966732,36.566274173996035,3.0836592498285835,123.68333333333334,12.6,-1.1171908955152237,7390298559053.59,0.0,4.000039163333334,1303134031632.3496,75.17968677978384,1841616333333.3333,47.4692045701103,71.46666666666667,0.005666666666666709,74.71,0.0027337832317400057,-0.041050411091035244,-1.0,48.61403055836984,-1.2746666666666613,1652712000000.0,7.075595447434179,2.066666666666663,7.133333333333333,10250.866666666698,0.1878519328974395,11.349694898837432,14.633333333333333,127.76336924235007,263862333333.33325,0.9910195871241833,6.0,0.02333333333333254,0.015999999999999903,3
China - 2016,50.46666666666666,55.498333333333335,1.79,-2.23302729101828,58.53333333333333,1.665333333333333,9.366952905080227,1.2393333333333416,-0.1224956523854851,0.09333333333333371,1.5819969421397673,0.7333333333333343,0.5186422837072944,0.9408968732294003,44.501666666666665,0.8120606118656616,0.6204840549410306,-0.17116027306612658,0.0,0.051600000000000534,0.29333333333333655,15.082946777343352,7.5318000000000005,412239.8633333333,72.5721090957668,-0.8666666666666671,12.463333333333333,91.72610304942994,-0.07342385532929896,-216991666666.66675,6.0,0.5867582580066397,-4.526014579497804,0.0,3.7399999999999807,18.060937999153,37.796123950589426,2.7810343984494366,135.6,9.200000000000001,-0.22017359778220846,10923504261062.865,0.0,2.566666666666663,447821414430.666,81.66429058980417,2237797666666.6665,36.535996011848994,75.6,0.009333333333333194,75.92233333333333,0.010233830358629348,-0.3271316448887944,-0.6999999999999993,48.64381646583063,-1.2393333333333416,1742241333333.3333,7.372747368383142,0.0,7.12,21843.623333333293,0.4005555002181076,12.1996976378586,10.733333333333333,226.38604736328134,-104495333333.3335,0.460398328862742,6.0,-0.040000000000000036,0.008999999999999897,2
Colombia - 2004,7.035871338,75.20933333333333,4.1435947909052535,-0.18103204509537998,82.91000000000001,2.3943333333333334,5.575288841935801,0.4123333333333363,-0.39108452527933935,-0.6046666666666667,1.0803208457545281,1.0300000000000153,1.4739398686365168,0.024034850533273477,24.790666666666667,6.693412940591756,-0.738171404185195,-0.01014396539492668,-0.10359479090525614,-2.6754000000000104,0.2563333333333304,5.395734151204621,92.84559999999999,746.14,63.14638374594583,-0.6666666666666679,20.528333333333336,92.21275563167427,-0.418210551094667,1737666666.666666,5.0,0.41710612407555914,2.129300373224467,0.0,3.2766666666666566,31.278327412118333,58.36459885522851,2.0255111675536797,93.70666666666666,19.333333333333332,0.7252223676264968,103228634966.84009,0.0,2.435871338,5265632368.217789,74.81730315037343,13738333333.333334,27.263278861901668,66.06666666666668,-0.06366666666666676,73.77333333333333,0.00025133897829476837,0.29392691131493365,-0.5666666666666664,50.9912260246343,-0.4123333333333363,14448666666.666666,1.3515906590829934,1.6666666666666714,5.1386666666666665,65.58000000000004,0.1242836397797813,2.0168243953732934,22.73333333333333,103.09753926595072,1827333333.333334,7.75137819651097,6.0,-0.00633333333333308,0.019999999999999907,3
Colombia - 2008,20.913891513333333,76.81433333333332,3.7466666666666666,-0.44914471697004227,86.41000000000001,2.138666666666667,6.104939621052476,0.3913333333333213,-0.358010433641077,-0.5479999999999983,1.0672387877033032,0.7200000000000131,1.2331303347489602,0.0056482045450267915,23.185666666666663,6.22902586689798,-1.162231523844767,0.017368680950589965,-0.2333333333333334,-2.372,0.23133333333333894,44.097737630208655,82.4474,1787.8633333333335,64.7266242686347,-0.6000000000000014,18.142000000000003,93.8155663941202,-0.6258827437609646,6747333333.333332,5.0,0.38695926861690566,-0.04724664177249949,0.0,3.1966666666666583,29.168436110312836,54.50188428612313,1.7465366733030334,106.89666666666666,17.3,0.42136499359321,203329117904.38403,0.0,5.572216973333333,41710537151.439026,79.1103799909805,30669333333.333332,31.231953908365202,73.1,-0.059333333333333016,74.73133333333334,0.0014156526329571761,0.4857428813802045,-0.5,50.99371092906716,-0.39133333333333553,32909333333.333332,1.4742918554856,0.0,5.1706666666666665,385.9533333333334,0.14013986238079656,1.7222772947531766,20.2,212.47768147786465,6278333333.333332,6.259071957958462,6.0,0.018666666666666387,0.009000000000000119,2
Colombia - 2012,41.94363858333333,78.33333333333333,3.452170969368696,-0.7254363139015346,89.05333333333333,1.96,6.780493402628057,0.36933333333332996,-0.3270018894517559,-0.30466666666666953,1.0546308430296136,0.5633333333333326,0.9739319948744782,-0.1087576986630634,21.666666666666668,4.6027729090003,-0.938657146723834,0.005927998966710035,-0.4543419387373935,-1.7652000000000072,0.2296666666666738,31.709462483723996,75.08319999999999,3611.3566666666666,66.55993176640767,-0.5999999999999979,16.47433333333333,95.30172019476824,-0.608947393493839,10769666666.666664,5.0,0.3586371595500424,3.1133235109218376,0.0,3.7933333333333366,26.659574830964264,50.24421299133377,1.4491313912217265,107.17333333333333,15.300000000000002,0.7979126175364697,330809431692.505,0.0,5.443638583333332,44246331935.02399,83.35209825758982,52251000000.0,31.099829822401734,75.0,-0.03200000000000003,75.65366666666667,0.002755714011534849,0.4148718739200632,-0.4999999999999982,51.00157159627454,-0.36933333333332996,51255666666.666664,1.70949729049508,1.9000000000000057,5.277,443.2066666666665,0.19407551957374736,1.4802463572179665,17.8,350.44032796224,12538000000.0,4.894625419196564,6.0,0.02999999999999936,0.014000000000000012,3
